"Worldbirds Location","Worldbirds Location ID","Worldbirds Latitude","Worldbirds Longitude","Worldbirds Region/State","eBird Location","eBird Region Code","eBird Country Code","eBird Latitude","eBird Longitude"
"Parque Eduardo VII, Lisboa",27233,"38.7283","-9.1533",,"Parque Eduardo VII","PT-11","PT","38.728242","-9.1540682"
"Parque Florestal de Monsanto, Lisboa",299,38.7356666667,-9.198,,,,"PT",,
"Parque M Carmona",2070,"38.694573","-9.422487","Portugal (mainland)","Cascais--Parque Marechal Carmona","PT-11","PT","38.6925443","-9.4225359"
"Parque municipal do rio Fresno, Miranda do Douro",27595,41.4988333333,-6.2748333333,,,,"PT",,
"Pateira de Fermentelos",200,40.576,-8.5108333333,,,,"PT",,
"Paul da Barroca, Barroca d'Alva, Alcochete",2061,38.7311666667,-8.8981666667,,,,"PT",,
"Paúl das Caniceiras",27358,38.8513333333,-9.1501666667,,,,"PT",,
"paul de lagos",27154,"37.127","-8.6853333333333",,"Lagos--ETAR","PT-08","PT","37.1218365","-8.6752188"
"Paúl de Rilvas, Alcochete",380,38.7056666667,-8.8765,,,,"PT",,
"Paul do Boquilobo",126,39.36310556,-8.549077778,,,,"PT",,
"Paul do Boquilobo IBA",59,39.36666667,-8.533333333,,,,"PT",,
"Paul do Taipal IBA",60,"40.18333333","-8.6833",,"IBA Paul do Taipal","PT-06","PT","40.1803438","-8.6874084"
"PB00",415,37.0835,-7.81996,,,,"PT",,
"PB00_E",26424,37.1183882714,-7.8633464951,,,,"PT",,
"PB00_I",26426,37.1001457215,-7.8411134983,,,,"PT",,
"PB00_S",26427,37.0816729512,-7.7963946363,,,,"PT",,
"PB00_U",26434,37.1177216637,-7.7958242094,,,,"PT",,
"PB00_V",26423,37.0453938647,-7.7744784171,,,,"PT",,
"PB00_Y",26418,37.0994667394,-7.7736079538,,,,"PT",,
"PB01",428,37.1736,-7.81856,,,,"PT",,
"PB04_Y",26682,37.4599394907,-7.7677450859,,,,"PT",,
"PB06",496,37.6242,-7.81146,,,,"PT",,
"PB06_A",15878,37.5871,-7.85665,,,,"PT",,
"PB06_C",15879,37.6232,-7.8563,,,,"PT",,
"PB06_E",26817,37.6591047561,-7.8551535794,,,,"PT",,
"PB06_I",26818,37.640859631,-7.8327658475,,,,"PT",,
"PB06_M",26361,37.62261,-7.810389,,,,"PT",,
"PB06_X",26822,37.6221447914,-7.7650725368,,,,"PT",,
"PB07_C",15884,37.7133,-7.85543,,,,"PT",,
"PB07_D",15885,37.7313,-7.85526,,,,"PT",,
"PB07_F",15887,37.6771,-7.83311,,,,"PT",,
"PB07_X",15904,37.7127,-7.76471,,,,"PT",,
"PB08_A",15907,37.7673,-7.85491,,,,"PT",,
"PB08_C",15909,37.8034,-7.85456,,,,"PT",,
"PB08_E",15911,37.8394,-7.85421,,,,"PT",,
"PB08_F",15912,37.7672,-7.83221,,,,"PT",,
"PB08_I",15915,37.8212,-7.83167,,,,"PT",,
"PB08_K",15917,37.767,-7.80951,,,,"PT",,
"PB08_P",15921,37.8391,-7.80877,,,,"PT",,
"PB10",416,37.0823,-7.70747,,,,"PT",,
"PB10_B",26414,37.0631836529,-7.7516978303,,,,"PT",,
"PB10_H",15961,37.0817,-7.7265,,,,"PT",,
"PB10_N",15963,37.0995,-7.70381,,,,"PT",,
"PB10_S",15966,37.0814,-7.68152,,,,"PT",,
"PB10_U",15967,37.1174,-7.6811,,,,"PT",,
"PB10_Y",15970,37.0992,-7.65881,,,,"PT",,
"PB11_G",26469,37.1530641788,-7.7277007407,,,,"PT",,
"PB11_K",26476,37.1347967038,-7.7054911386,,,,"PT",,
"PB11_N",26471,37.1888673253,-7.7045686922,,,,"PT",,
"PB11_R",26477,37.1525721472,-7.6826673929,,,,"PT",,
"PB11_U",26479,37.2066421136,-7.6817280787,,,,"PT",,
"PB11_V",15975,37.1352,-7.65837,,,,"PT",,
"PB13_E",26622,37.387609446,-7.7463388273,,,,"PT",,
"PB13_F",26629,37.3152754165,-7.7249717961,,,,"PT",,
"PB13_G",26617,37.333298602,-7.7246672282,,,,"PT",,
"PB13_J",26619,37.3873678161,-7.7237518959,,,,"PT",,
"PB13_L",26627,37.3330531369,-7.7020967596,,,,"PT",,
"PB13_R",16002,37.3336,-7.67853,,,,"PT",,
"PB16",497,37.623,-7.69817,,,,"PT",,
"PB16_D",16043,37.6405,-7.74283,,,,"PT",,
"PB16_Q",16054,37.5859,-7.6755,,,,"PT",,
"PB16_S",16056,37.6219,-7.67507,,,,"PT",,
"PB16_T",16057,37.64,-7.67485,,,,"PT",,
"PB16_X",16060,37.6218,-7.65242,,,,"PT",,
"PB16_Y",16061,37.6398,-7.65219,,,,"PT",,
"PB17",510,37.7131,-7.69659,,,,"PT",,
"PB17_B",16064,37.6945,-7.74223,,,,"PT",,
"PB17_C",16065,37.7125,-7.74202,,,,"PT",,
"PB17_F",16068,37.6763,-7.71976,,,,"PT",,
"PB17_H",16070,37.7124,-7.71934,,,,"PT",,
"PB17_P",16077,37.7482,-7.69624,,,,"PT",,
"PB17_T",16081,37.73,-7.67376,,,,"PT",,
"PB17_X",16085,37.7119,-7.6513,,,,"PT",,
"PB20",417,37.0811,-7.59499,,,,"PT",,
"PB20_D",26998,37.0980884367,-7.6384708788,,,,"PT",,
"PB20_E",26992,37.116111276,-7.6381481583,,,,"PT",,
"PB20_J",26997,37.1158505763,-7.61564359,,,,"PT",,
"PB21",430,37.1712,-7.59333,,,,"PT",,
"PB21_B",16139,37.1531,-7.63564,,,,"PT",,
"PB21_F",16143,37.1349,-7.61336,,,,"PT",,
"PB21_H",16145,37.1709,-7.6129,,,,"PT",,
"PB21_N",16151,37.1888,-7.59015,,,,"PT",,
"PB21_W",16157,37.1523,-7.54559,,,,"PT",,
"PB21_Z",16160,37.2064,-7.54486,,,,"PT",,
"PB22_A",26541,37.2241548597,-7.6363393748,,,,"PT",,
"PB22_B",26534,37.242177679,-7.6360147076,,,,"PT",,
"PB22_C",16161,37.2612,-7.63429,,,,"PT",,
"PB22_D",16162,37.2792,-7.63407,,,,"PT",,
"PB22_I",16164,37.279,-7.61152,,,,"PT",,
"PB22_L",16167,37.2428,-7.58944,,,,"PT",,
"PB22_P",16168,37.2969,-7.58873,,,,"PT",,
"PB22_R",16170,37.2426,-7.5669,,,,"PT",,
"PB22_S",26537,37.2594015578,-7.5680471806,,,,"PT",,
"PB22_V",26543,37.2230824899,-7.5461927961,,,,"PT",,
"PB22_W",16172,37.2424,-7.54436,,,,"PT",,
"PB22_Z",16173,37.2965,-7.54362,,,,"PT",,
"PB24",472,37.4415,-7.58828,,,,"PT",,
"PB24_A",16175,37.4054,-7.63249,,,,"PT",,
"PB24_D",16178,37.4594,-7.63181,,,,"PT",,
"PB24_L",16184,37.423,-7.58708,,,,"PT",,
"PB24_M",16185,37.441,-7.58684,,,,"PT",,
"PB24_P",16187,37.4771,-7.58636,,,,"PT",,
"PB24_S",26674,37.4396208249,-7.5646198613,,,,"PT",,
"PB25",485,37.5316,-7.58659,,,,"PT",,
"PB27_F",16222,37.6755,-7.60641,,,,"PT",,
"PB31",431,37.1698,-7.48072,,,,"PT",,
"PB31_C",16294,37.1702,-7.52283,,,,"PT",,
"PB31_H",16298,37.17,-7.50031,,,,"PT",,
"PB31_T",16306,37.1876,-7.45501,,,,"PT",,
"PB31_U",16307,37.2056,-7.45475,,,,"PT",,
"PB31_Z",16310,37.2054,-7.43222,,,,"PT",,
"PB32",445,37.2599,-7.47892,,,,"PT",,
"PB32_A",26526,37.2228036804,-7.5236569093,,,,"PT",,
"PB32_G",26529,37.2405423429,-7.500764498,,,,"PT",,
"PB32_K",26531,37.2222332024,-7.4785860784,,,,"PT",,
"PB32_P",26522,37.294319142,-7.4771353514,,,,"PT",,
"PB32_Q",16314,37.2236,-7.45448,,,,"PT",,
"PB32_S",16315,37.2596,-7.45394,,,,"PT",,
"PB32_V",16317,37.2234,-7.43195,,,,"PT",,
"PB32_W",26533,37.2396667706,-7.4331436182,,,,"PT",,
"PB33",459,37.35,-7.4771,,,,"PT",,
"PB33_E",16324,37.3864,-7.51981,,,,"PT",,
"PB33_G",16326,37.3321,-7.498,,,,"PT",,
"PB33_H",16327,37.3501,-7.49774,,,,"PT",,
"PB33_M",16332,37.3499,-7.47517,,,,"PT",,
"PB33_N",16333,37.368,-7.47491,,,,"PT",,
"PB33_S",16337,37.3497,-7.4526,,,,"PT",,
"PB34_A",16344,37.4044,-7.51955,,,,"PT",,
"PB34_P",16349,37.4761,-7.47332,,,,"PT",,
"PB35",486,37.5302,-7.47344,,,,"PT",,
"PB39_C",16422,37.8899,-7.51351,,,,"PT",,
"PB39_E",16424,37.9259,-7.5126,,,,"PT",,
"PB39_I",16428,37.9075,-7.49032,,,,"PT",,
"PB39_P",16434,37.9251,-7.46711,,,,"PT",,
"PB39_T",16438,37.9068,-7.44484,,,,"PT",,
"PB39_Z",16444,37.9244,-7.42163,,,,"PT",,
"PB41_C",26982,37.1673748524,-7.4119861863,,,,"PT",,
"PB41_D",26981,37.1853956412,-7.4116088497,,,,"PT",,
"PC00_D",16498,38.0029,-7.85226,,,,"PT",,
"PC00_F",16500,37.9485,-7.83064,,,,"PT",,
"PC00_H",16502,37.9846,-7.82988,,,,"PT",,
"PC00_Q",16510,37.9479,-7.78513,,,,"PT",,
"PC00_U",16514,38.02,-7.78357,,,,"PT",,
"PC00_Y",16518,38.0017,-7.76119,,,,"PT",,
"PC01_D",16523,38.093,-7.85039,,,,"PT",,
"PC01_E",16524,38.111,-7.85001,,,,"PT",,
"PC02_B",16546,38.147,-7.84926,,,,"PT",,
"PC02_G",16551,38.1467,-7.82644,,,,"PT",,
"PC02_H",16552,38.1647,-7.82606,,,,"PT",,
"PC02_J",16554,38.2008,-7.8253,,,,"PT",,
"PC02_K",16555,38.1284,-7.80402,,,,"PT",,
"PC02_R",16561,38.1461,-7.78082,,,,"PT",,
"PC02_T",16563,38.1821,-7.78003,,,,"PT",,
"PC02_X",16567,38.1638,-7.75761,,,,"PT",,
"PC04_A",16595,38.3091,-7.84586,,,,"PT",,
"PC04_K",16605,38.3085,-7.80013,,,,"PT",,
"PC04_M",16607,38.3446,-7.79935,,,,"PT",,
"PC04_T",16613,38.3623,-7.77608,,,,"PT",,
"PC04_V",16615,38.3079,-7.75441,,,,"PT",,
"PC04_Z",16619,38.38,-7.7528,,,,"PT",,
"PC06",663,38.5253,-7.79678,,,,"PT",,
"PC06_V",16665,38.4881,-7.75038,,,,"PT",,
"PC07",682,38.6154,-7.79528,,,,"PT",,
"PC08",703,38.7055,-7.79377,,,,"PT",,
"PC08_B",16696,38.6869,-7.83986,,,,"PT",,
"PC08_E",16699,38.7409,-7.83873,,,,"PT",,
"PC08_F",16700,38.6686,-7.81726,,,,"PT",,
"PC08_H",16702,38.7046,-7.81649,,,,"PT",,
"PC08_R",16711,38.686,-7.77091,,,,"PT",,
"PC08_V",16715,38.6677,-7.74833,,,,"PT",,
"PC11",573,38.0736,-7.69022,,,,"PT",,
"PC11_B",16771,38.0554,-7.73722,,,,"PT",,
"PC11_H",16777,38.0731,-7.71402,,,,"PT",,
"PC11_L",16781,38.0547,-7.69165,,,,"PT",,
"PC11_N",16783,38.0908,-7.69082,,,,"PT",,
"PC11_P",16784,38.1088,-7.6904,,,,"PT",,
"PC11_S",16787,38.0724,-7.66844,,,,"PT",,
"PC11_U",16789,38.1085,-7.6676,,,,"PT",,
"PC11_Z",16794,38.1081,-7.6448,,,,"PT",,
"PC14_A",16845,38.3076,-7.73154,,,,"PT",,
"PC14_E",16849,38.3797,-7.72992,,,,"PT",,
"PC14_G",16851,38.3253,-7.70827,,,,"PT",,
"PC14_K",16855,38.3069,-7.68582,,,,"PT",,
"PC14_M",16857,38.343,-7.68498,,,,"PT",,
"PC14_P",16859,38.379,-7.68415,,,,"PT",,
"PC15",646,38.434,-7.68373,,,,"PT",,
"PC15_N",16883,38.4511,-7.68247,,,,"PT",,
"PC15_Z",16894,38.4684,-7.63622,,,,"PT",,
"PC17_H",16927,38.6135,-7.70163,,,,"PT",,
"PC17_I",16928,38.6315,-7.70122,,,,"PT",,
"PC17_J",16929,38.6495,-7.7008,,,,"PT",,
"PC17_Q",16935,38.5768,-7.65657,,,,"PT",,
"PC18_A",16945,38.6673,-7.72536,,,,"PT",,
"PC18_E",16949,38.7394,-7.72373,,,,"PT",,
"PC18_I",16953,38.7211,-7.70114,,,,"PT",,
"PC18_M",16957,38.7027,-7.67857,,,,"PT",,
"PC18_Q",16960,38.6664,-7.65643,,,,"PT",,
"PC18_W",16966,38.684,-7.63302,,,,"PT",,
"PC19",725,38.7943,-7.67713,,,,"PT",,
"PC19_E",16974,38.8295,-7.72168,,,,"PT",,
"PC19_H",16977,38.7931,-7.69948,,,,"PT",,
"PC19_L",16981,38.7748,-7.67689,,,,"PT",,
"PC19_N",16983,38.8108,-7.67605,,,,"PT",,
"PC19_S",16987,38.7925,-7.65345,,,,"PT",,
"PC19_U",16989,38.8285,-7.6526,,,,"PT",,
"PC20_C",16997,37.9817,-7.62502,,,,"PT",,
"PC20_I",17003,37.9994,-7.60182,,,,"PT",,
"PC20_S",17012,37.9806,-7.55674,,,,"PT",,
"PC20_Y",17018,37.9983,-7.53353,,,,"PT",,
"PC21",574,38.0722,-7.57624,,,,"PT",,
"PC22",592,38.1623,-7.57449,,,,"PT",,
"PC24",628,38.3425,-7.57097,,,,"PT",,
"PC24 Degebe, Esporão",1872,38.3193333333,-7.5403333333,,,,"PT",,
"PC24_E",17099,38.378,-7.61549,,,,"PT",,
"PC24_G",17101,38.3236,-7.59393,,,,"PT",,
"PC24_P",17109,38.3773,-7.56973,,,,"PT",,
"PC24_Q",17110,38.3049,-7.54865,,,,"PT",,
"PC24_T",17113,38.3589,-7.5473,,,,"PT",,
"PC24_X",17117,38.3406,-7.52488,,,,"PT",,
"PC25_C",17122,38.432,-7.61418,,,,"PT",,
"PC25_F",17125,38.3957,-7.59217,,,,"PT",,
"PC25_N",17133,38.4494,-7.56793,,,,"PT",,
"PC25_Q",17135,38.395,-7.54639,,,,"PT",,
"PC25_S",17137,38.431,-7.54548,,,,"PT",,
"PC25_W",17141,38.4126,-7.52304,,,,"PT",,
"PC26_B",17146,38.5041,-7.61243,,,,"PT",,
"PC26_I",17153,38.5398,-7.58862,,,,"PT",,
"PC26_K",17155,38.4854,-7.56704,,,,"PT",,
"PC26_M",17157,38.5214,-7.56614,,,,"PT",,
"PC26_R",17161,38.503,-7.54366,,,,"PT",,
"PC26_Y",17168,38.5387,-7.51982,,,,"PT",,
"PC27",684,38.6128,-7.56562,,,,"PT",,
"PC28_B",17196,38.6837,-7.61004,,,,"PT",,
"PC28_F",17200,38.6654,-7.5875,,,,"PT",,
"PC28_M",17207,38.701,-7.56363,,,,"PT",,
"PC28_V",17215,38.6643,-7.51858,,,,"PT",,
"PC28_X",17217,38.7003,-7.51766,,,,"PT",,
"PC28_Z",17219,38.7363,-7.51674,,,,"PT",,
"PC31_A",17270,38.034,-7.50985,,,,"PT",,
"PC31_D",17273,38.088,-7.50847,,,,"PT",,
"PC31_F",17275,38.0336,-7.48707,,,,"PT",,
"PC31_H",17277,38.0696,-7.48614,,,,"PT",,
"PC31_J",17279,38.1057,-7.48521,,,,"PT",,
"PC31_K",17280,38.0332,-7.4643,,,,"PT",,
"PC31_L",17281,38.0512,-7.46383,,,,"PT",,
"PC31_N",17283,38.0873,-7.46289,,,,"PT",,
"PC31_R",17286,38.0509,-7.44105,,,,"PT",,
"PC31_X",17292,38.0685,-7.41778,,,,"PT",,
"PC32",593,38.1609,-7.46038,,,,"PT",,
"PC33_C",17322,38.2501,-7.50432,,,,"PT",,
"PC33_G",17326,38.2318,-7.48194,,,,"PT",,
"PC33_H",17327,38.2498,-7.48148,,,,"PT",,
"PC33_I",17328,38.2678,-7.48101,,,,"PT",,
"PC33_J",17329,38.2858,-7.48054,,,,"PT",,
"PC33_N",17333,38.2674,-7.45816,,,,"PT",,
"PC37",685,38.6113,-7.4508,,,,"PT",,
"PC37_B",17421,38.5924,-7.49548,,,,"PT",,
"PC37_F",17425,38.574,-7.473,,,,"PT",,
"PC37_H",17427,38.61,-7.47206,,,,"PT",,
"PC37_N",17433,38.6277,-7.44862,,,,"PT",,
"PC37_W",17441,38.5909,-7.40368,,,,"PT",,
"PC37_Y",17443,38.6269,-7.4027,,,,"PT",,
"PC38",706,38.7014,-7.44886,,,,"PT",,
"PC39_B",17471,38.772,-7.49281,,,,"PT",,
"PC39_F",17475,38.7536,-7.47027,,,,"PT",,
"PC39_G",17476,38.7716,-7.4698,,,,"PT",,
"PC39_J",17479,38.8257,-7.46838,,,,"PT",,
"PC39_X",17492,38.7885,-7.40029,,,,"PT",,
"PC39_Z",17494,38.8245,-7.39931,,,,"PT",,
"PC40",559,37.9792,-7.35033,,,,"PT",,
"PC40_A",17495,37.942,-7.3984,,,,"PT",,
"PC40_C",17497,37.9781,-7.39743,,,,"PT",,
"PC40_E",17499,38.0141,-7.39646,,,,"PT",,
"PC40_G",17501,37.9597,-7.37517,,,,"PT",,
"PC40_Q",17510,37.9409,-7.33017,,,,"PT",,
"PC40_X",17517,37.9765,-7.3064,,,,"PT",,
"PC41",576,38.0692,-7.34831,,,,"PT",,
"PC42",594,38.1593,-7.34628,,,,"PT",,
"PC42_B",17546,38.1402,-7.39305,,,,"PT",,
"PC42_F",17550,38.1218,-7.37073,,,,"PT",,
"PC42_H",17552,38.1578,-7.36975,,,,"PT",,
"PC42_L",17556,38.1394,-7.34743,,,,"PT",,
"PC42_S",17562,38.157,-7.32412,,,,"PT",,
"PC42_V",17565,38.1206,-7.30233,,,,"PT",,
"PC44",630,38.3395,-7.34219,,,,"PT",,
"PC44_B",17596,38.3203,-7.38814,,,,"PT",,
"PC44_H",17602,38.3379,-7.36478,,,,"PT",,
"PC44_N",17608,38.3555,-7.34141,,,,"PT",,
"PC44_S",17612,38.3371,-7.31905,,,,"PT",,
"PC44_U",17614,38.3732,-7.31803,,,,"PT",,
"PC44_Y",17618,38.3547,-7.29566,,,,"PT",,
"PC45",649,38.4296,-7.34013,,,,"PT",,
"PC46",667,38.5197,-7.33807,,,,"PT",,
"PC46_D",17648,38.5364,-7.38222,,,,"PT",,
"PC46_I",17653,38.5361,-7.35929,,,,"PT",,
"PC46_K",17655,38.4816,-7.33788,,,,"PT",,
"PC46_M",17657,38.5177,-7.33686,,,,"PT",,
"PC46_P",17659,38.5537,-7.33585,,,,"PT",,
"PC46_T",17663,38.5353,-7.31342,,,,"PT",,
"PC47",686,38.6098,-7.33599,,,,"PT",,
"PC48",707,38.6998,-7.3339,,,,"PT",,
"PC48_B",17696,38.6801,-7.38025,,,,"PT",,
"PC48_H",17702,38.6977,-7.35677,,,,"PT",,
"PC48_K",17705,38.6613,-7.3348,,,,"PT",,
"PC48_N",17708,38.7153,-7.33328,,,,"PT",,
"PC48_R",17711,38.6789,-7.31131,,,,"PT",,
"PC48_Z",17719,38.7325,-7.28678,,,,"PT",,
"PC52",595,38.1577,-7.23219,,,,"PT",,
"PC52_A",17795,38.1202,-7.27953,,,,"PT",,
"PC52_G",17801,38.1378,-7.25621,,,,"PT",,
"PC52_K",17805,38.1194,-7.23393,,,,"PT",,
"PC52_M",17807,38.1554,-7.23287,,,,"PT",,
"PC52_P",17809,38.1914,-7.23182,,,,"PT",,
"PC52_Z",17819,38.1906,-7.18617,,,,"PT",,
"PC53",613,38.2478,-7.23001,,,,"PT",,
"PC53_C",17822,38.2463,-7.27591,,,,"PT",,
"PC53_D",17823,38.2643,-7.27539,,,,"PT",,
"PC53_F",17825,38.2098,-7.25411,,,,"PT",,
"PC53_I",17828,38.2639,-7.25254,,,,"PT",,
"PC53_Q",17835,38.209,-7.20846,,,,"PT",,
"PC53_Y",17843,38.2626,-7.18401,,,,"PT",,
"PC54",631,38.3378,-7.22782,,,,"PT",,
"PC59",729,38.7882,-7.21672,,,,"PT",,
"PC59_F",17875,38.7497,-7.24027,,,,"PT",,
"PC59_I",17878,38.8037,-7.23868,,,,"PT",,
"PC59_L",17881,38.7673,-7.21673,,,,"PT",,
"PC59_P",17884,38.8213,-7.21512,,,,"PT",,
"PC59_X",17892,38.7845,-7.17018,,,,"PT",,
"PC59_Z",17894,38.8205,-7.16908,,,,"PT",,
"PC62",596,38.1559,-7.1181,,,,"PT",,
"PC62_E",25517,38.191042,-7.161779,,,,"PT",,
"PC62_I",17922,38.1717,-7.14108,,,,"PT",,
"PC62_N",17925,38.1712,-7.11827,,,,"PT",,
"PC62_S",25526,38.15392,-7.09424,,,,"PT",,
"PC62_W",25529,38.135533,-7.0719,,,,"PT",,
"PC62_Y",25530,38.171562,-7.070951,,,,"PT",,
"PC63_A",17929,38.2081,-7.1628,,,,"PT",,
"PC71_C",17981,38.0618,-7.05326,,,,"PT",,
"PC71_E",17983,38.0979,-7.05211,,,,"PT",,
"PC72_B",18005,38.1339,-7.05097,,,,"PT",,
"PC72_D",18007,38.1699,-7.04982,,,,"PT",,
"PC72_F",18009,38.1154,-7.02874,,,,"PT",,
"PC72_N",18017,38.169,-7.0042,,,,"PT",,
"PC72_S",18021,38.1505,-6.98197,,,,"PT",,
"PC72_W",18025,38.132,-6.95976,,,,"PT",,
"PD02",790,39.0659,-7.78766,,,,"PT",,
"PD02_G",18085,39.0469,-7.80915,,,,"PT",,
"PD02_J",18088,39.1009,-7.80798,,,,"PT",,
"PD02_K",18089,39.0286,-7.78644,,,,"PT",,
"PD02_N",18092,39.0826,-7.78526,,,,"PT",,
"PD02_R",18095,39.0463,-7.76295,,,,"PT",,
"PD02_V",18099,39.0279,-7.74025,,,,"PT",,
"PD04",834,39.246,-7.78456,,,,"PT",,
"PD04_A",18129,39.2093,-7.82879,,,,"PT",,
"PD04_D",18132,39.2633,-7.82763,,,,"PT",,
"PD04_G",18135,39.227,-7.80524,,,,"PT",,
"PD04_J",18138,39.281,-7.80407,,,,"PT",,
"PD04_K",18139,39.2087,-7.78248,,,,"PT",,
"PD04_R",18145,39.2264,-7.75893,,,,"PT",,
"PD07_C",18206,39.5155,-7.82573,,,,"PT",,
"PD08_A",18229,39.5696,-7.82471,,,,"PT",,
"PD08_F",18234,39.5693,-7.80143,,,,"PT",,
"PD08_G",18235,39.5873,-7.80108,,,,"PT",,
"PD08_K",18239,39.569,-7.77816,,,,"PT",,
"PD08_L",18240,39.587,-7.77781,,,,"PT",,
"PD08_M",18241,39.6051,-7.77745,,,,"PT",,
"PD08_U",18248,39.6408,-7.75344,,,,"PT",,
"PD08_Y",18252,39.6225,-7.73051,,,,"PT",,
"PD11",769,38.9745,-7.67378,,,,"PT",,
"PD11_B",18305,38.9556,-7.71881,,,,"PT",,
"PD11_F",18309,38.9372,-7.69616,,,,"PT",,
"PD11_L",18315,38.9549,-7.67267,,,,"PT",,
"PD11_N",18317,38.9909,-7.67182,,,,"PT",,
"PD11_U",18323,39.0086,-7.64832,,,,"PT",,
"PD11_W",18325,38.9542,-7.62653,,,,"PT",,
"PD13_J",18363,39.1894,-7.6903,,,,"PT",,
"PD15_P",18418,39.3695,-7.66603,,,,"PT",,
"PD15_Q",18419,39.2971,-7.64437,,,,"PT",,
"PD15_T",18422,39.3512,-7.64321,,,,"PT",,
"PD15_Z",18428,39.3689,-7.61962,,,,"PT",,
"PD17_B",18455,39.4961,-7.70984,,,,"PT",,
"PD17_F",18459,39.4778,-7.68697,,,,"PT",,
"PD17_L",18465,39.4956,-7.66334,,,,"PT",,
"PD17_N",18467,39.5316,-7.66257,,,,"PT",,
"PD17_U",18473,39.5493,-7.63892,,,,"PT",,
"PD17_Y",18477,39.531,-7.61606,,,,"PT",,
"PD18_J",18488,39.6399,-7.68356,,,,"PT",,
"PD19",923,39.6952,-7.66009,,,,"PT",,
"PD19_E",18508,39.7303,-7.70498,,,,"PT",,
"PD19_F",18509,39.658,-7.68318,,,,"PT",,
"PD19_H",18511,39.694,-7.68241,,,,"PT",,
"PD19_L",18515,39.6757,-7.65949,,,,"PT",,
"PD19_Q",18519,39.6574,-7.63657,,,,"PT",,
"PD19_S",18521,39.6934,-7.63579,,,,"PT",,
"PD19_W",18525,39.6751,-7.61287,,,,"PT",,
"PD22",792,39.0632,-7.55654,,,,"PT",,
"PD30_B",18780,38.8621,-7.49047,,,,"PT",,
"PD30_F",18784,38.8437,-7.46791,,,,"PT",,
"PD30_L",18790,38.8613,-7.4444,,,,"PT",,
"PD30_T",18797,38.897,-7.42039,,,,"PT",,
"PD30_X",18801,38.8786,-7.39783,,,,"PT",,
"PD30_Z",18803,38.9146,-7.39685,,,,"PT",,
"PD50",751,38.8783,-7.21447,,,,"PT",,
"PD59_C",19331,39.6875,-7.23951,,,,"PT",,
"PD59_T",19347,39.7044,-7.16907,,,,"PT",,
"PD59_U",19348,39.7224,-7.16855,,,,"PT",,
"PD60",752,38.8765,-7.09924,,,,"PT",,
"PD62_A",19404,39.0181,-7.13994,,,,"PT",,
"PD62_E",19408,39.0902,-7.1377,,,,"PT",,
"PD62_G",19410,39.0357,-7.11629,,,,"PT",,
"PD62_I",19412,39.0717,-7.11516,,,,"PT",,
"PD62_P",19418,39.0893,-7.09149,,,,"PT",,
"PD62_R",19420,39.0348,-7.07011,,,,"PT",,
"PD69",928,39.687,-7.0772,,,,"PT",,
"PD71",775,38.9646,-6.98148,,,,"PT",,
"PD71_B",19480,38.9439,-7.02687,,,,"PT",,
"PD72_D",19507,39.0699,-7.02276,,,,"PT",,
"PD79",929,39.685,-6.96065,,,,"PT",,
"PE00_C",19531,39.7857,-7.82057,,,,"PT",,
"PE00_G",19535,39.7674,-7.79758,,,,"PT",,
"PE00_J",19538,39.8215,-7.79653,,,,"PT",,
"PE00_K",19539,39.7492,-7.7746,,,,"PT",,
"PE00_M",19541,39.7852,-7.77388,,,,"PT",,
"PE00_S",19546,39.7849,-7.75054,,,,"PT",,
"PE00_U",19548,39.8209,-7.74981,,,,"PT",,
"PE00_V",19549,39.7486,-7.72794,,,,"PT",,
"PE00_X",19551,39.7846,-7.7272,,,,"PT",,
"PE00_Y",19552,39.8026,-7.72682,,,,"PT",,
"PE02_B",19580,39.9478,-7.81746,,,,"PT",,
"PE02_D",19582,39.9838,-7.81676,,,,"PT",,
"PE02_L",19590,39.9473,-7.77065,,,,"PT",,
"PE02_T",19597,39.983,-7.74652,,,,"PT",,
"PE02_V",19599,39.9287,-7.72423,,,,"PT",,
"PE02_Z",19603,40.0007,-7.72274,,,,"PT",,
"PE04_B",19630,40.1273,-7.81411,,,,"PT",,
"PE04_N",19642,40.1629,-7.76663,,,,"PT",,
"PE04_W",19650,40.1265,-7.72026,,,,"PT",,
"PE09_C",19756,40.5956,-7.80712,,,,"PT",,
"PE09_E",19758,40.6316,-7.80658,,,,"PT",,
"PE09_J",19763,40.6314,-7.78294,,,,"PT",,
"PE09_L",19765,40.5771,-7.76015,,,,"PT",,
"PE09_M",19766,40.5952,-7.75987,,,,"PT",,
"PE09_P",19768,40.6312,-7.7593,,,,"PT",,
"PE09_S",19771,40.5949,-7.73624,,,,"PT",,
"PE09_Y",19777,40.6127,-7.71232,,,,"PT",,
"PE11_A",19804,39.8384,-7.70272,,,,"PT",,
"PE11_D",19807,39.8924,-7.70159,,,,"PT",,
"PE11_J",19813,39.9101,-7.67783,,,,"PT",,
"PE11_M",19816,39.8738,-7.65522,,,,"PT",,
"PE11_S",19821,39.8735,-7.63185,,,,"PT",,
"PE11_T",19822,39.8915,-7.63145,,,,"PT",,
"PE11_V",19824,39.8372,-7.60927,,,,"PT",,
"PE11_X",19826,39.8732,-7.60847,,,,"PT",,
"PE13_J",19863,40.09,-7.67395,,,,"PT",,
"PE13_V",19874,40.0172,-7.60489,,,,"PT",,
